Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
4745 Broadlake Vw,7 Beds,10 Baths,"14,048 sqft",1998,5 Car Garage,No,"$4,000,000",Colorado
884 Deschutes Dr,4 Beds,3 Baths,"2,544 sqft",2014,2 Car Garage,No,"$515,000",Colorado
2373 Ledgewood Dr,4 Beds,3 Baths,"3,602 sqft",2006,3 Car Garage,No,"$698,788",Colorado
10162 Palisade Ridge Dr,5 Beds,4 Baths,"4,649 sqft ",2001,3 Car Garage,No,"$800,000",Colorado
67 Marland Pl,8 Beds,12 Baths,"11,430 sqft",2003,5 Car Garage,No,"$2,975,000",Colorado
1961 Queens Canyon Ct,6 Beds,4 Baths,"4,016 sqft ",2000,3 Car Garage,No,"$785,000",Colorado
5816 Via Verona Vw,3 Beds,3 Baths,"3,212 sqft",2000,Garage,,"$534,900",Colorado
7185 Ash Creek Hts #204,2 Beds,2 Baths,979 sqft,2003,Garage,,"$269,000",Colorado
12530 Hawk Stone Dr,5 Beds,4 Baths,"4,507 sqft",2016,3 Car Garage,No,"$785,000",Colorado
1225 Hole Cir,3 Beds,2 Baths,"1,964 sqft",1970,1 Car Garage,No,"$410,000",Colorado
3140 Van Teylingen Dr #L,2 Beds,1 Bath,862 sqft,1974,Garage,Pool,"$149,900",Colorado
8690 Meadow Wing Cir,5 Beds,3 Baths,"3,186 sqft",2016,2 Car Garage,No,"$585,000",Colorado
237 N Cedar St,5 Beds,3 Baths,"3,558 sqft",1908,No Info,No,"$649,900",Colorado
4926 Castledown Rd,2 Beds,3 Baths,"1,412 sqft",1982,2 Car Garage,,"$304,993",Colorado
Willow by Bonnavilla Plan in Build on Your Lot by Seeger Homes by Seeger Homes,4 Beds,2 Baths,"2,255 sqft",2021,No Info,No,"$325,337+",Colorado
5835 Spurwood Ct,5 Beds,5 Baths,"4,994 sqft ",1979,2 Car Garage,No,"$750,000",Colorado
4224 Pine Lake Point,3 Beds,3 Baths,"1,575 sqft",2010,2 Car Garage,,"$350,000",Colorado
6486 Hawkeye Cir,4 Beds,4 Baths,"2,757 sqft",1973,2 Car Garage,No,"$465,000",Colorado
2501 N Nevada Ave,2 Beds,1 Bath,"2,214 sqft",1921,Garage,No,"$380,000",Colorado
2170 Alicia Point #102,1 Bed,1 Bath,900 sqft,1996,1 Car Garage,,"$270,000",Colorado
2311 N Union Blvd,2 Beds,1 Bath,936 sqft,1952,Garage,No,"$300,000",Colorado
8725 Vanderwood Rd,3 Beds,3 Baths,"1,681 sqft",2017,2 Car Garage,No,"$433,000",Colorado
4310 Grantham Ct,5 Beds,4 Baths,"6,405 sqft ",1986,3 Car Garage,No,"$775,000",Colorado
4155 Stone Manor Hts,5 Beds,8 Baths,"9,465 sqft ",2007,5 Carport Spaces,No,"$4,350,000",Colorado
3238 Vail Pass Dr,2 Beds,2 Baths,992 sqft,1983,Garage,,"$258,900",Colorado
1338 N Weber St,3 Beds,3 Baths,"2,354 sqft",1895,No Info,No,"$719,000",Colorado
1415 Madison Ridge Hts #E,3 Beds,3 Baths,"2,184 sqft",2006,Garage,,"$329,900",Colorado
4650 Newstead Pl,6 Beds,4 Baths,"5,056 sqft ",1983,2 Car Garage,No,"$899,500",Colorado
1409 Kingsley Dr,4 Beds,2 Baths,"1,836 sqft",1962,1 Car Garage,No,"$399,999",Colorado
2728 La Strada Grande Hts,2 Beds,3 Baths,"2,198 sqft",2000,2 Car Garage,No,"$469,000",Colorado
6213 Donahue Drive,4 Beds,3 Baths,"3,307 sqft",2016,2 Car Garage,No,"$475,000",Colorado
6046 Harney Dr,5 Beds,5 Baths,"3,392 sqft",2013,Garage,No,"$574,900",Colorado
4903 Turning Leaf Way,5 Beds,3 Baths,"2,988 sqft",2005,Garage,No,"$529,900",Colorado
4454 Eastcrest Cir W,4 Beds,2 Baths,"1,857 sqft",1979,2 Car Garage,No,"$400,000",Colorado
1045 Hunters Ridge Dr,3 Beds,3 Baths,"3,597 sqft ",1985,2 Car Garage,No,"$600,000",Colorado
3215 W Kiowa St,3 Beds,1 Bath,975 sqft,1956,Garage,No,"$339,500",Colorado
6140 Wheatgrass Dr,4 Beds,4 Baths,"3,161 sqft",1996,2 Car Garage,No,"$475,000",Colorado
608 Crosswind Point,4 Beds,4 Baths,"3,351 sqft",2000,2 Car Garage,,"$500,000",Colorado
6111 Leon Young Dr,4 Beds,4 Baths,"4,586 sqft",2012,3 Car Garage,No,"$645,000",Colorado
411 Lakewood Cir #B913,1 Bed,1 Bath,864 sqft,1969,No Info,Pool,"$189,900",Colorado
8121 Burl Wood Dr,4 Beds,3 Baths,"3,280 sqft",2019,3 Car Garage,No,"$589,000",Colorado
11350 Modern Meadow Loop,3 Beds,3 Baths,"1,780 sqft",2019,2 Car Garage,No,"$525,000",Colorado
2003 N El Paso St,3 Beds,2 Baths,"1,936 sqft",1917,Garage,No,"$445,000",Colorado
1550 Gardiner Rock Ln,4 Beds,4 Baths,"3,828 sqft ",1972,2 Car Garage,No,"$749,300",Colorado
2040 Sharon Point,3 Beds,3 Baths,"2,108 sqft",2018,2 Car Garage,No,"$675,000",Colorado
3902 Wesley Dr,4 Beds,3 Baths,"2,500 sqft ",1983,2 Car Garage,No,"$490,000",Colorado
4708 Vista View Ln,5 Beds,4 Baths,"3,463 sqft ",1969,2 Car Garage,No,"$550,000",Colorado
Colorado by Bonnavilla Plan in Build on Your Lot by Seeger Homes by Seeger Homes,3 Beds,2 Baths,"1,661 sqft",2021,No Info,No,"$294,907+",Colorado
6930 Bear Tooth Dr,4 Beds,3 Baths,"2,328 sqft",1998,2 Car Garage,No,"$450,000",Colorado
4425 Joyce Pl,4 Beds,2 Baths,"1,289 sqft",1980,1 Car Garage,No,"$356,900",Colorado
825 Tyco Ct,6 Beds,5 Baths,"6,340 sqft ",1992,3 Car Garage,No,"$1,250,000",Colorado
650 High Valley Ct,5 Beds,4 Baths,"4,537 sqft ",1978,3 Car Garage,No,"$1,500,000",Colorado
1294 Kelso Pl,4 Beds,5 Baths,"5,060 sqft",2021,3 Car Garage,No,"$1,799,999",Colorado
1308 Race St,2 Beds,1 Bath,998 sqft,1992,1 Car Garage,No,"$330,000",Colorado
2015 Patrician Way,4 Beds,2 Baths,"1,960 sqft",1959,1 Car Garage,No,"$359,900",Colorado
5503 Prairie Knoll Vw,3 Beds,3 Baths,"2,700 sqft",2003,2 Car Garage,,"$395,000",Colorado
1608 Culebra Pl,4 Beds,4 Baths,"3,437 sqft",1946,2 Car Garage,No,"$1,320,000",Colorado
1325 Hillcrest Ave,2 Beds,2 Baths,"1,842 sqft",1951,1 Car Garage,No,"$369,900",Colorado
6935 Wichita Pl,4 Beds,2 Baths,"1,635 sqft",1979,2 Car Garage,No,"$375,000",Colorado
701 E Columbia St,3 Beds,2 Baths,"2,742 sqft",1898,Garage,No,"$625,000",Colorado
6658 Sproul Ln,3 Beds,4 Baths,"2,414 sqft",1992,Garage,No,"$479,900",Colorado
329 S 18th St,5 Beds,3 Baths,"3,720 sqft",1972,6 Car Garage,No,"$630,000",Colorado
2345 Elite Ter,4 Beds,4 Baths,"2,335 sqft",1993,2 Car Garage,,"$395,000",Colorado
8820 Autry Ct,3 Beds,3 Baths,"1,929 sqft",1987,2 Car Garage,No,"$470,000",Colorado
6220 Herriot Grv,4 Beds,3 Baths,"2,312 sqft",1996,2 Car Garage,No,"$435,000",Colorado
The Rampart Plan in Stage Station by Jayden Homes,5 Beds,5 Baths,"4,796 sqft",2021,Garage,No,"$1,161,134+",Colorado
2529 W Vermijo Ave,,,,1985,4 Parking Spaces,,"$559,500",Colorado
7170 Delmonico Dr,4 Beds,3 Baths,"2,574 sqft ",1976,2 Car Garage,No,"$515,000",Colorado
2414 W Uintah St,3 Beds,2 Baths,"1,886 sqft",1962,No Info,No,"$369,000",Colorado
1498 Peterson Rd,3 Beds,1 Bath,"1,104 sqft",1972,1 Car Garage,No,"$310,000",Colorado
4524 Frost Dr,4 Beds,2 Baths,"1,860 sqft",1970,1 Car Garage,No,"$350,000",Colorado
417 E Kiowa St #506,1 Bed,2 Baths,980 sqft,1962,Garage,,"$285,000",Colorado
7753 Sandsmere Dr,5 Beds,4 Baths,"3,250 sqft",2017,Garage,No,"$579,900",Colorado
6245 Cubbage Dr,4 Beds,3 Baths,"3,394 sqft",2019,3 Car Garage,No,"$589,000",Colorado
1105 Vega Dr,4 Beds,3 Baths,"3,088 sqft ",1959,2 Car Garage,No,"$650,000",Colorado
6228 Fergus Dr,5 Beds,4 Baths,"3,942 sqft",2017,3 Car Garage,No,"$712,500",Colorado
5731 Heartland Way,2 Beds,2 Baths,"2,401 sqft",2021,2 Car Garage,No,"$413,760",Colorado
8580 S Forest Dr,,,,,,,"$300,000",Colorado
11566 Hibiscus Ln,3 Beds,3 Baths,"2,328 sqft",2008,Garage,No,"$464,900",Colorado
2149 Poteae Cir,3 Beds,2 Baths,"1,368 sqft",1973,1 Car Garage,No,"$330,000",Colorado
1270 Mesa Ave,7 Beds,7 Baths,"7,539 sqft ",1923,3 Car Garage,No,"$2,800,000",Colorado
10210 Odin Dr,6 Beds,4 Baths,"4,389 sqft",2021,3 Car Garage,No,"$770,920",Colorado
2534 E San Miguel St,2 Beds,1 Bath,"1,081 sqft ",1954,1 Car Garage,No,"$280,000",Colorado
4939 Galena Dr,4 Beds,3 Baths,"3,125 sqft",1968,2 Car Garage,No,"$449,900",Colorado
2446 E Willamette Ave,,,,1954,No Info,,"$375,000",Colorado
17 Pourtales Rd,5 Beds,9 Baths,"9,812 sqft ",1980,3 Car Garage,No,"$2,800,000",Colorado
3255 El Pomar Rd,4 Beds,6 Baths,"5,709 sqft",2003,3 Car Garage,No,"$3,500,000",Colorado
6691 Van Winkle Dr,5 Beds,3 Baths,"3,176 sqft",2016,2 Car Garage,No,"$545,000",Colorado
3205 Leslie Dr,10 Beds,13 Baths,"11,046 sqft ",1978,2 Car Garage,Yes,"$1,300,000",Colorado
Redwood by Bonnavilla Plan in Build on Your Lot by Seeger Homes by Seeger Homes,3 Beds,2 Baths,"2,136 sqft",2021,No Info,No,"$320,698+",Colorado
3130 Pennsylvania Ave,3 Beds,2 Baths,"1,176 sqft",1948,Garage,No,"$330,000",Colorado
5336 Arroyo St,4 Beds,3 Baths,"2,317 sqft",2002,2 Car Garage,No,"$409,900",Colorado
7876 Smokewood Dr,5 Beds,3 Baths,"3,156 sqft",2011,2 Car Garage,No,"$479,900",Colorado
7510 Delmonico Dr,4 Beds,3 Baths,"3,970 sqft",1986,3 Car Garage,No,"$849,900",Colorado
1808 Sheringham Dr,4 Beds,4 Baths,"3,185 sqft",2005,2 Car Garage,No,"$479,900",Colorado
1117 N Prospect St,1 Bed,1 Bath,577 sqft,1948,No Info,No,"$299,000",Colorado
5220 Silo Rdg,4 Beds,3 Baths,"3,292 sqft",1985,2 Car Garage,No,"$560,000",Colorado
44 Polo Dr,9 Beds,10 Baths,"15,700 sqft ",1925,3 Car Garage,No,"$3,990,000",Colorado
2150 Sarsi Dr,3 Beds,2 Baths,"1,680 sqft",1984,Garage,No,"$405,000",Colorado
Halford by Bonnavilla Plan in Build on Your Lot by Seeger Homes by Seeger Homes,3 Beds,2 Baths,"1,780 sqft",2021,No Info,No,"$302,743+",Colorado
7156 Issaquah Dr,5 Beds,3 Baths,"3,232 sqft",2018,3 Car Garage,No,"$650,000",Colorado
6919 Thorn Brush Way,5 Beds,4 Baths,"3,703 sqft",2016,Garage,No,"$579,900",Colorado
1543 W Cheyenne Rd,4 Beds,2 Baths,"2,692 sqft",1965,No Info,No,"$569,000",Colorado
2725 Cibola Dr,4 Beds,3 Baths,"2,576 sqft",1976,4 Car Garage,No,"$424,900",Colorado
1422 N Chelton Rd,3 Beds,3 Baths,"1,927 sqft",1965,2 Car Garage,No,"$375,000",Colorado
5020 Cliff Point Cir E,4 Beds,3 Baths,"3,355 sqft ",1981,2 Car Garage,No,"$679,000",Colorado
1420 N Nevada Ave,5 Beds,4 Baths,"4,836 sqft",1894,Garage,No,"$1,195,000",Colorado
1442 Territory Trl,2 Beds,4 Baths,"1,600 sqft",1986,Garage,,"$299,900",Colorado
217 Bijou Ct,2 Beds,1 Bath,944 sqft,1894,1 Carport Spaces,No,"$279,900",Colorado
12454 Arrow Creek Ct,6 Beds,,"4,942 sqft",2017,3 Car Garage,No,"$1,200,000",Colorado
3330 Templeton Gap Rd #58,2 Beds,3 Baths,"1,349 sqft",1977,2 Car Garage,,"$319,900",Colorado
1339 E Madison St,4 Beds,1 Bath,"1,878 sqft",1951,1 Car Garage,No,"$467,900",Colorado
9165 Bellcove Cir,4 Beds,3 Baths,"2,071 sqft",1993,2 Car Garage,No,"$484,900",Colorado
1395 Shadberry Ct,3 Beds,2 Baths,"1,664 sqft",1985,2 Car Garage,No,"$375,000",Colorado
3090 Shikra Vw,3 Beds,3 Baths,"2,066 sqft",2013,2 Car Garage,,"$345,000",Colorado
1819 W Cheyenne Rd,10 Beds,7 Baths,"15,730 sqft ",1967,10 Car Garage,No,"$2,200,000",Colorado
734 E Platte Ave,4 Beds,3 Baths,"3,572 sqft",1895,Garage,No,"$749,000",Colorado
5523 Vantage Vista Dr,5 Beds,5 Baths,"5,175 sqft",1999,3 Car Garage,No,"$869,000",Colorado
5118 Iron Horse Trl,3 Beds,3 Baths,"2,048 sqft",1983,2 Car Garage,No,"$445,000",Colorado
1033 E Costilla St,4 Beds,2 Baths,"1,200 sqft",1947,Garage,No,"$385,000",Colorado
3745 Chataway Ct,3 Beds,4 Baths,"3,760 sqft",1984,2 Car Garage,No,"$795,000",Colorado
5703 Canyon Reserve Hts,3 Beds,3 Baths,"1,894 sqft",2016,4 Car Garage,,"$469,900",Colorado
5111 Constitution Ave,4 Beds,4 Baths,"2,513 sqft",1972,2 Car Garage,No,"$500,000",Colorado
23 Pourtales Rd,5 Beds,6 Baths,"7,162 sqft ",1989,3 Car Garage,No,"$2,400,000",Colorado
2566 E Caramillo St,4 Beds,2 Baths,"1,967 sqft",1962,1 Car Garage,No,"$399,900",Colorado
5310 Janga Dr,4 Beds,3 Baths,"3,540 sqft",2021,No Info,No,"$560,000",Colorado
2305 Constellation Dr,4 Beds,3 Baths,"3,995 sqft ",1961,2 Car Garage,No,"$749,000",Colorado
408 S 9th St,1 Bed,1 Bath,928 sqft ,1919,1 Carport Spaces,No,"$300,000",Colorado
4475 Stone Manor Hts,4 Beds,6 Baths,"10,267 sqft ",1998,4 Car Garage,No,"$2,785,000",Colorado
5203 Belle Star Dr,5 Beds,4 Baths,"2,957 sqft",2001,2 Car Garage,No,"$495,000",Colorado
1025 Garlock Ct,4 Beds,3 Baths,"5,167 sqft ",1977,4 Car Garage,No,"$1,450,000",Colorado
1453 Lookout Springs Dr,7 Beds,4 Baths,"3,603 sqft",2001,2 Car Garage,No,"$625,000",Colorado
1315 Nokomis Dr,3 Beds,2 Baths,"1,422 sqft",1971,1 Car Garage,No,"$374,900",Colorado
3325 Blodgett Dr,6 Beds,7 Baths,"6,061 sqft ",1995,3 Car Garage,No,"$1,100,000",Colorado
724 N Cedar St,5 Beds,2 Baths,"2,121 sqft",1925,Garage,No,"$485,000",Colorado
7044 Vasalias Hts,2 Beds,3 Baths,"2,117 sqft",2001,2 Car Garage,,"$375,000",Colorado
318 Cobblestone Dr,3 Beds,3 Baths,"2,058 sqft",1980,Garage,,"$355,000",Colorado
3325 Mira Loma Ct,4 Beds,3 Baths,"2,145 sqft ",1971,6 Car Garage,No,"$550,000",Colorado
1915 Hunters Point Ln,5 Beds,5 Baths,"7,448 sqft ",1988,3 Car Garage,No,"$895,000",Colorado
4808 Iron Horse Villas Point,3 Beds,3 Baths,"1,888 sqft",2006,2 Car Garage,,"$380,000",Colorado
3455 Black Canyon Rd,,,,,,,"$120,000",Colorado
5042 El Camino Dr #82,2 Beds,1 Bath,285 sqft,1973,Garage,,"$175,000",Colorado
1779 Portland Gold Dr,4 Beds,4 Baths,"3,837 sqft",2014,3 Car Garage,No,"$585,000",Colorado
6197 Popper Dr,4 Beds,3 Baths,"3,530 sqft",2017,3 Car Garage,No,"$504,700",Colorado
2301 Cooper Ave,4 Beds,2 Baths,"1,632 sqft",1985,No Info,No,"$340,000",Colorado
4615 Picturesque Ct,8 Beds,4 Baths,"3,088 sqft",1972,6 Parking Spaces,,"$750,000",Colorado
53 Broadmoor Ave,4 Beds,3 Baths,"4,332 sqft ",1973,2 Car Garage,No,"$990,000",Colorado
109 W Old Broadmoor Rd,3 Beds,2 Baths,"3,411 sqft ",1955,2 Car Garage,No,"$925,000",Colorado
14 Woodmen Ln,6 Beds,5 Baths,"6,304 sqft ",1976,4 Car Garage,No,"$1,499,000",Colorado
7611 Canyon Oak Dr,3 Beds,3 Baths,"1,462 sqft",2006,2 Car Garage,No,"$429,900",Colorado
2605 Bott Ave,2 Beds,3 Baths,"1,350 sqft",2021,2 Parking Spaces,No,"$489,000",Colorado
2502 Fairway Dr,4 Beds,3 Baths,"3,391 sqft",1983,2 Car Garage,No,"$499,000",Colorado
1115 Fosdick Dr,4 Beds,2 Baths,"1,647 sqft",1963,2 Car Garage,No,"$385,000",Colorado
57 Broadmoor Ave,6 Beds,4 Baths,"4,228 sqft",1977,3 Car Garage,No,"$1,250,000",Colorado
13664 Random Ridge Vw,5 Beds,6 Baths,"6,631 sqft ",2008,3 Car Garage,No,"$1,439,250",Colorado
1834 Final View Aly,3 Beds,3 Baths,"1,602 sqft",2019,2 Car Garage,,"$340,000",Colorado
716 S Circle Dr,3 Beds,3 Baths,"1,598 sqft",1961,1 Car Garage,No,"$375,000",Colorado
4780 Broadlake Vw,4 Beds,8 Baths,"9,313 sqft ",2016,4 Car Garage,No,"$3,200,000",Colorado
2168 Bent Creek Dr,4 Beds,4 Baths,"4,788 sqft ",2011,3 Car Garage,No,"$1,195,000",Colorado
1625 N Murray Blvd #114,1 Bed,1 Bath,704 sqft,1968,Garage,,"$135,000",Colorado
2811 Merry Ln,3 Beds,1 Bath,"1,226 sqft",1955,Garage,No,"$320,000",Colorado
4953 Sand Canyon Ln,5 Beds,5 Baths,"4,126 sqft",2021,3 Car Garage,No,"$849,900",Colorado
3610 Twisted Oak Cir,,,,,,,"$180,000",Colorado
3313 Warm Tree Dr,,,,,,,"$255,000",Colorado
8450 Dry Needle Pl,3 Beds,3 Baths,"2,723 sqft",2014,2 Car Garage,No,"$480,000",Colorado
1512 W Vermijo Ave,2 Beds,2 Baths,"1,546 sqft",1899,Garage,No,"$424,500",Colorado
4750 Ramblewood Dr,3 Beds,3 Baths,"1,806 sqft",1998,2 Car Garage,No,"$440,000",Colorado
4982 Rusty Nail Point,3 Beds,3 Baths,"1,924 sqft",2005,1 Car Garage,No,"$355,000",Colorado
2335 Silent Rain Dr,3 Beds,2 Baths,"1,218 sqft",1983,2 Car Garage,No,"$425,000",Colorado
372 Fairway Dr,,,,1963,2 Parking Spaces,,"$279,900",Colorado
5235 Miranda Rd,6 Beds,3 Baths,"4,147 sqft ",1971,2 Car Garage,No,"$600,000",Colorado
2620 Tomah Pl,3 Beds,2 Baths,931 sqft,1973,1 Car Garage,No,"$359,900",Colorado
2475 Edenderry Dr,5 Beds,4 Baths,"3,932 sqft",1992,3 Car Garage,No,"$700,000",Colorado
596 Silver Oak Grv,4 Beds,5 Baths,"5,695 sqft ",2000,3 Car Garage,No,"$1,595,000",Colorado
6727 Ironwood Tree Cir,5 Beds,4 Baths,"4,083 sqft",2014,2 Car Garage,No,"$575,000",Colorado
657 Golden Eagle Dr,5 Beds,4 Baths,"2,652 sqft",1998,2 Car Garage,No,"$460,000",Colorado
3206 Pennsylvania Ave,3 Beds,1 Bath,950 sqft,1954,Garage,No,"$344,900",Colorado
1202 W Colorado Ave,,,,1914,2 Parking Spaces,,"$799,900",Colorado
3155 Venable Pass Ct,3 Beds,2 Baths,"1,382 sqft",1984,2 Car Garage,No,"$410,000",Colorado
10 Haney Rd,4 Beds,5 Baths,"3,933 sqft ",1965,3 Car Garage,No,"$975,000",Colorado
1932 Mesa View Ct,4 Beds,4 Baths,"3,186 sqft ",1980,2 Car Garage,No,"$679,900",Colorado
1825 Brantfeather Grv,4 Beds,6 Baths,"8,879 sqft ",2003,3 Car Garage,No,"$2,785,000",Colorado
5737 Heartland Way,3 Beds,3 Baths,"2,631 sqft",2021,2 Car Garage,No,"$419,230",Colorado
2254 Stratton Forest Hts,5 Beds,8 Baths,"10,283 sqft ",2002,3 Car Garage,No,"$2,750,000",Colorado
220 Plan in Wolf Ranch by Classic Homes,2 Beds,2 Baths,"1,304 sqft",2021,No Info,No,"$398,300+",Colorado
4160 S Club Dr,3 Beds,4 Baths,"4,592 sqft",1981,2 Car Garage,,"$775,000",Colorado
8098 Mockorange Hts,3 Beds,3 Baths,"2,499 sqft",2015,2 Car Garage,,"$430,000",Colorado
2615 Meadowlark Ln,3 Beds,1 Bath,"1,013 sqft",1954,2 Parking Spaces,No,"$349,900",Colorado
4420 Gatewood Dr,2 Beds,1 Bath,"1,262 sqft",1981,2 Car Garage,No,"$340,000",Colorado
221 Plan in Pathways by Classic Homes,3 Beds,3 Baths,"1,792 sqft",2021,No Info,No,"$475,000+",Colorado
926 S Arcadia St,,,,1953,5 Parking Spaces,,"$283,000",Colorado
1104 E Dale St,4 Beds,3 Baths,"2,380 sqft",1952,1 Car Garage,No,"$545,000",Colorado
5555 Chukar Trl,3 Beds,4 Baths,"4,000 sqft ",1996,2 Car Garage,No,"$900,000",Colorado
1354 Diana Ln,3 Beds,1 Bath,"1,410 sqft",1956,No Info,No,"$325,000",Colorado
1001 Antrim Loop,4 Beds,4 Baths,"3,370 sqft",2015,2 Car Garage,No,"$545,000",Colorado
Acacia by Bonnavilla Plan in Build on Your Lot by Seeger Homes by Seeger Homes,2 Beds,1 Bath,"1,068 sqft",2021,No Info,No,"$285,646+",Colorado
Chestnut by Bonnavilla Plan in Build on Your Lot by Seeger Homes by Seeger Homes,3 Beds,2 Baths,"1,543 sqft",2021,No Info,No,"$315,895+",Colorado
3086 Shrider Rd,4 Beds,5 Baths,"4,797 sqft",1982,11 Car Garage,No,"$1,399,999",Colorado
4140 Autumn Heights Dr #B,2 Beds,2 Baths,"1,210 sqft",1984,2 Car Garage,,"$314,900",Colorado
1613 Edith Ln,4 Beds,2 Baths,"1,968 sqft ",1956,No Info,No,"$374,900",Colorado
548 Silver Oak Grv,5 Beds,5 Baths,"5,045 sqft ",1999,4 Car Garage,No,"$1,475,000",Colorado
4786 Sand Mountain Point,2 Beds,2 Baths,"1,177 sqft",2003,2 Car Garage,,"$339,000",Colorado
12549 Chianti Ct,6 Beds,5 Baths,"3,962 sqft ",2021,3 Car Garage,No,"$929,950",Colorado
2418 Anjelina Cir W,2 Beds,2 Baths,"1,666 sqft",1972,1 Car Garage,No,"$361,000",Colorado
5155 Bitterweed Ln,4 Beds,3 Baths,"2,054 sqft",1976,2 Car Garage,No,"$449,900",Colorado
1985 Cantwell Grv,2 Beds,3 Baths,"3,501 sqft ",1997,2 Car Garage,No,"$1,200,000",Colorado
2346 Sonoma Dr,3 Beds,1 Bath,931 sqft,1970,1 Car Garage,No,"$290,000",Colorado
1318 E Monument St,3 Beds,2 Baths,"1,755 sqft",1938,Garage,No,"$575,000",Colorado
13641 Kitty Joe Ct,4 Beds,4 Baths,"4,021 sqft ",2016,3 Car Garage,No,"$860,000",Colorado
5140 Champagne Dr,3 Beds,3 Baths,"3,145 sqft",1985,2 Car Garage,No,"$619,900",Colorado
4951 Cliff Point Cir W,5 Beds,4 Baths,"4,289 sqft ",1983,3 Car Garage,No,"$725,000",Colorado
410 N 15th St,3 Beds,2 Baths,"2,240 sqft ",1900,Garage,No,"$920,000",Colorado
7166 Horizon Wood Ln,3 Beds,3 Baths,"3,954 sqft",2016,2 Car Garage,No,"$539,900",Colorado
692 Silver Oak Grv,4 Beds,4 Baths,"7,056 sqft ",2003,4 Car Garage,No,"$1,895,000",Colorado
1318 Bates Dr,4 Beds,2 Baths,"1,842 sqft",1958,No Info,No,"$375,000",Colorado
826 Grissom Dr,2 Beds,2 Baths,"1,125 sqft",2019,2 Car Garage,No,"$375,000",Colorado
7679 Matchlock Hts,4 Beds,3 Baths,"2,690 sqft",2013,2 Car Garage,,"$440,000",Colorado
3715 Riviera Grv #201,2 Beds,2 Baths,"1,149 sqft",2000,1 Carport Spaces,Pool,"$280,000",Colorado
3208 Austin Pl,4 Beds,3 Baths,"3,413 sqft ",1969,2 Car Garage,No,"$539,900",Colorado
Blossom Plan in Pathways by Classic Homes,3 Beds,3 Baths,"2,028 sqft",2021,Garage,No,"$445,000+",Colorado
2524 E Monument St,2 Beds,1 Bath,"1,016 sqft",1942,No Info,No,"$320,000",Colorado
2672 Lynbarton Point,3 Beds,3 Baths,"1,724 sqft",2012,1 Car Garage,,"$340,000",Colorado
3313 Pennsylvania Ave,4 Beds,1 Bath,"1,630 sqft",1954,2 Car Garage,No,"$340,000",Colorado
6222 Jorie Rd,6 Beds,4 Baths,"3,404 sqft",2017,2 Car Garage,No,"$540,000",Colorado
2393 Red Edge Hts,4 Beds,4 Baths,"4,709 sqft ",2008,4 Car Garage,No,"$1,495,000",Colorado
44 Pourtales Rd,5 Beds,6 Baths,"8,469 sqft ",1992,2 Car Garage,No,"$2,125,000",Colorado
11 Pourtales Rd,4 Beds,5 Baths,"5,725 sqft ",1929,No Info,No,"$2,150,000",Colorado
The Carnegie Plan in Cordera by Campbell Homes LLC,4 Beds,3 Baths,"3,890 sqft",2021,Garage,No,"$685,030+",Colorado
3912 Horse Gulch Loop,4 Beds,3 Baths,"3,565 sqft",2017,2 Car Garage,No,"$689,900",Colorado
10768 Hidden Pool Hts,3 Beds,3 Baths,"1,474 sqft",2021,2 Car Garage,,"$421,990",Colorado
6075 Harney Dr,5 Beds,3 Baths,"3,400 sqft",2008,3 Car Garage,No,"$625,000",Colorado
2202-2212 Wheeler Ave,4 Beds,4 Baths,"2,221 sqft",2002,2 Car Garage,No,"$549,999",Colorado
3535 Merriment Way,4 Beds,3 Baths,"2,091 sqft",1972,2 Car Garage,No,"$425,000",Colorado
2912 Country Club Dr,4 Beds,4 Baths,"4,167 sqft ",1957,2 Car Garage,No,"$700,000",Colorado
706 N 31st St,2 Beds,2 Baths,"1,980 sqft",1954,Garage,No,"$410,000",Colorado
6035 Wyman Ln,6 Beds,5 Baths,"6,482 sqft ",2004,3 Car Garage,No,"$1,550,000",Colorado
Available Soon Plan in The Vistas at West Mesa by Lokal Homes,Studio,,,2021,No Info,No,,Colorado
1020 Chiricahua Loop,,,,1973,10 Parking Spaces,,"$710,000",Colorado
818 N Royer St,3 Beds,2 Baths,"1,960 sqft",1890,Garage,No,"$498,750",Colorado
1961 Mesa Park Vw,4 Beds,3 Baths,"4,616 sqft ",2014,2 Car Garage,No,"$929,900",Colorado
1322 Saratoga Dr,3 Beds,3 Baths,"2,596 sqft",1965,2 Car Garage,No,"$395,000",Colorado
2168 Wildwood Dr,4 Beds,4 Baths,"3,200 sqft ",1966,2 Car Garage,No,"$569,900",Colorado
3015 Richfield Dr,5 Beds,6 Baths,"6,177 sqft ",1994,3 Car Garage,No,"$1,225,000",Colorado
901 Iowa Ave,3 Beds,2 Baths,"1,222 sqft",1949,2 Car Garage,No,"$340,000",Colorado
2212 Red Edge Hts,5 Beds,5 Baths,"4,178 sqft ",2016,3 Car Garage,No,"$1,020,000",Colorado
2316 Winstead Vw,5 Beds,4 Baths,"4,449 sqft",2001,2 Car Garage,No,"$625,000",Colorado
Barnes Rd,,,,,,,"$55,000",Colorado
207 N Meade Ave,4 Beds,2 Baths,"2,648 sqft",1932,Garage,No,"$619,900",Colorado
5232 Cliff Point Cir W,5 Beds,4 Baths,"4,050 sqft ",1984,2 Car Garage,No,"$699,900",Colorado
